id,Promyelocyte,Myelocyte,Monoblast,Lymphocyte,Metamyelocyte,Myeloblast,Erythroblast,Lymphoblast,Granulocyte,Plasma cell,erythrocyte,Monocyte,Megakaryozyt
61194,0,0,0,0,0,0,1,0,0,0,0,0,0
61197,0,0,0,0,0,0,1,0,0,0,0,0,0
61198,0,0,0,0,0,0,0,0,1,0,0,0,0
61199,0,0,0,0,0,0,1,0,0,0,0,0,0
61200,0,0,0,0,0,1,0,0,0,0,0,0,0
61201,0,0,0,0,0,0,1,0,0,0,0,0,0
61204,0,0,0,1,0,0,0,0,0,0,0,0,0
61205,0,0,0,0,0,0,0,0,1,0,0,0,0
61206,0,0,0,0,0,0,1,0,0,0,0,0,0
61209,0,0,0,0,0,1,0,0,0,0,0,0,0
61210,0,0,0,0,0,0,0,0,1,0,0,0,0
61213,0,0,0,0,0,0,0,0,1,0,0,0,0
61217,0,0,0,0,0,0,0,0,1,0,0,0,0
61218,0,0,0,0,0,0,1,0,0,0,0,0,0
61219,0,0,0,0,0,0,1,0,0,0,0,0,0
61220,0,0,0,0,0,1,0,0,0,0,0,0,0
61221,0,0,0,0,0,1,0,0,0,0,0,0,0
61222,0,0,0,0,0,1,0,0,0,0,0,0,0
61223,0,1,0,0,0,0,0,0,0,0,0,0,0
61224,0,0,0,0,0,1,0,0,0,0,0,0,0
61225,1,0,0,0,0,0,0,0,0,0,0,0,0
61226,0,1,0,0,0,0,0,0,0,0,0,0,0
61227,1,0,0,0,0,0,0,0,0,0,0,0,0
61228,0,1,0,0,0,0,0,0,0,0,0,0,0
61229,0,0,1,0,0,0,0,0,0,0,0,0,0
61230,0,1,0,0,0,0,0,0,0,0,0,0,0
61231,0,1,0,0,0,0,0,0,0,0,0,0,0
61232,0,0,0,0,0,0,0,1,0,0,0,0,0
61233,0,1,0,0,0,0,0,0,0,0,0,0,0
61234,0,0,0,0,0,0,0,0,1,0,0,0,0
61235,0,1,0,0,0,0,0,0,0,0,0,0,0
61236,0,0,0,0,0,0,1,0,0,0,0,0,0
61238,0,0,0,0,0,0,1,0,0,0,0,0,0
61239,0,0,0,0,0,1,0,0,0,0,0,0,0
61240,0,0,0,1,0,0,0,0,0,0,0,0,0
61241,0,0,0,0,0,0,0,0,1,0,0,0,0
61242,0,0,0,0,1,0,0,0,0,0,0,0,0
61243,0,1,0,0,0,0,0,0,0,0,0,0,0
61244,0,1,0,0,0,0,0,0,0,0,0,0,0
61245,0,0,0,1,0,0,0,0,0,0,0,0,0
61246,0,0,0,0,0,0,1,0,0,0,0,0,0
61247,0,0,0,0,0,0,1,0,0,0,0,0,0
61248,0,1,0,0,0,0,0,0,0,0,0,0,0
61249,0,0,0,1,0,0,0,0,0,0,0,0,0
61250,0,1,0,0,0,0,0,0,0,0,0,0,0
61251,0,0,0,1,0,0,0,0,0,0,0,0,0
61252,0,0,0,0,0,0,0,0,1,0,0,0,0
61253,0,1,0,0,0,0,0,0,0,0,0,0,0
61254,0,0,0,0,0,0,1,0,0,0,0,0,0
61255,0,0,0,1,0,0,0,0,0,0,0,0,0
61256,0,0,1,0,0,0,0,0,0,0,0,0,0
61257,0,0,0,1,0,0,0,0,0,0,0,0,0
61258,0,1,0,0,0,0,0,0,0,0,0,0,0
61259,0,0,0,0,0,0,1,0,0,0,0,0,0
61260,0,1,0,0,0,0,0,0,0,0,0,0,0
61261,0,0,0,0,0,0,1,0,0,0,0,0,0
61263,0,1,0,0,0,0,0,0,0,0,0,0,0
61264,0,0,0,1,0,0,0,0,0,0,0,0,0
61265,0,0,0,1,0,0,0,0,0,0,0,0,0
61266,0,0,0,1,0,0,0,0,0,0,0,0,0
61267,0,0,0,0,0,0,1,0,0,0,0,0,0
61268,0,0,0,1,0,0,0,0,0,0,0,0,0
61269,0,0,0,0,0,1,0,0,0,0,0,0,0
61271,0,1,0,0,0,0,0,0,0,0,0,0,0
61272,0,1,0,0,0,0,0,0,0,0,0,0,0
61273,0,1,0,0,0,0,0,0,0,0,0,0,0
61274,0,0,0,0,0,1,0,0,0,0,0,0,0
61278,0,1,0,0,0,0,0,0,0,0,0,0,0
61279,0,1,0,0,0,0,0,0,0,0,0,0,0
61280,0,1,0,0,0,0,0,0,0,0,0,0,0
61281,0,0,0,0,0,0,1,0,0,0,0,0,0
61282,0,1,0,0,0,0,0,0,0,0,0,0,0
61283,0,0,0,1,0,0,0,0,0,0,0,0,0
61284,0,0,0,1,0,0,0,0,0,0,0,0,0
61285,0,0,0,1,0,0,0,0,0,0,0,0,0
61286,0,0,0,1,0,0,0,0,0,0,0,0,0
61288,0,0,0,0,1,0,0,0,0,0,0,0,0
61289,0,1,0,0,0,0,0,0,0,0,0,0,0
61290,0,0,0,1,0,0,0,0,0,0,0,0,0
61291,0,0,0,1,0,0,0,0,0,0,0,0,0
61292,0,0,0,0,1,0,0,0,0,0,0,0,0
61293,0,0,0,1,0,0,0,0,0,0,0,0,0
61294,0,0,0,1,0,0,0,0,0,0,0,0,0
61295,0,0,0,0,0,0,1,0,0,0,0,0,0
61296,0,0,0,0,0,0,0,0,1,0,0,0,0
61297,0,0,0,1,0,0,0,0,0,0,0,0,0
61298,0,0,0,1,0,0,0,0,0,0,0,0,0
61299,0,0,0,1,0,0,0,0,0,0,0,0,0
61300,0,0,0,0,0,0,0,0,1,0,0,0,0
61301,0,1,0,0,0,0,0,0,0,0,0,0,0
61426,0,0,0,0,0,0,0,0,1,0,0,0,0
61334,0,0,0,0,1,0,0,0,0,0,0,0,0
61316,0,0,0,0,0,0,0,0,1,0,0,0,0
61315,0,0,0,0,0,0,1,0,0,0,0,0,0
61313,0,0,0,1,0,0,0,0,0,0,0,0,0
61312,0,0,0,0,0,0,1,0,0,0,0,0,0
61311,0,1,0,0,0,0,0,0,0,0,0,0,0
61310,0,0,0,1,0,0,0,0,0,0,0,0,0
61309,0,0,0,1,0,0,0,0,0,0,0,0,0
61308,0,1,0,0,0,0,0,0,0,0,0,0,0
61307,0,0,0,0,0,0,1,0,0,0,0,0,0
61306,0,1,0,0,0,0,0,0,0,0,0,0,0
61305,0,0,0,0,0,0,1,0,0,0,0,0,0
61304,0,0,0,1,0,0,0,0,0,0,0,0,0
61303,0,0,0,0,0,0,1,0,0,0,0,0,0
61302,0,0,0,0,0,0,1,0,0,0,0,0,0
61317,0,0,0,0,0,0,1,0,0,0,0,0,0
61318,0,0,0,1,0,0,0,0,0,0,0,0,0
61319,0,0,0,0,0,0,0,0,1,0,0,0,0
61320,0,0,0,0,0,0,1,0,0,0,0,0,0
61321,0,0,0,0,0,0,1,0,0,0,0,0,0
61322,0,0,0,0,0,0,0,0,1,0,0,0,0
61323,0,0,0,0,0,0,0,0,1,0,0,0,0
61324,0,0,0,0,0,0,1,0,0,0,0,0,0
61325,0,0,0,1,0,0,0,0,0,0,0,0,0
61326,0,0,0,0,0,0,1,0,0,0,0,0,0
61327,0,0,0,1,0,0,0,0,0,0,0,0,0
61328,0,0,0,1,0,0,0,0,0,0,0,0,0
61329,0,0,0,1,0,0,0,0,0,0,0,0,0
61330,0,0,0,0,0,0,1,0,0,0,0,0,0
61331,0,0,0,1,0,0,0,0,0,0,0,0,0
61332,0,0,0,0,0,0,1,0,0,0,0,0,0
61333,0,0,0,1,0,0,0,0,0,0,0,0,0
61335,0,0,0,1,0,0,0,0,0,0,0,0,0
61336,0,0,0,0,0,0,1,0,0,0,0,0,0
61337,0,0,0,0,0,0,0,0,1,0,0,0,0
61338,0,0,0,1,0,0,0,0,0,0,0,0,0
61340,0,0,0,0,1,0,0,0,0,0,0,0,0
61342,0,0,0,0,0,0,1,0,0,0,0,0,0
61343,0,0,0,0,0,0,1,0,0,0,0,0,0
61344,0,0,0,1,0,0,0,0,0,0,0,0,0
61345,0,0,0,0,0,0,0,0,1,0,0,0,0
61347,0,0,0,0,0,0,0,0,1,0,0,0,0
61348,0,0,0,1,0,0,0,0,0,0,0,0,0
61349,0,0,0,1,0,0,0,0,0,0,0,0,0
61351,0,0,0,0,0,0,0,0,0,1,0,0,0
61352,0,0,0,0,0,0,1,0,0,0,0,0,0
61353,0,1,0,0,0,0,0,0,0,0,0,0,0
61355,0,0,0,0,0,0,0,0,0,1,0,0,0
61357,0,0,0,0,0,0,1,0,0,0,0,0,0
61360,0,0,0,1,0,0,0,0,0,0,0,0,0
61361,0,0,0,0,0,0,1,0,0,0,0,0,0
61362,0,0,0,0,0,0,1,0,0,0,0,0,0
61363,0,0,0,0,0,0,1,0,0,0,0,0,0
61364,0,0,0,1,0,0,0,0,0,0,0,0,0
61365,0,0,0,0,0,0,0,0,1,0,0,0,0
61366,0,0,0,0,0,0,1,0,0,0,0,0,0
61367,0,0,0,0,0,0,0,0,1,0,0,0,0
61368,0,1,0,0,0,0,0,0,0,0,0,0,0
61369,0,0,0,1,0,0,0,0,0,0,0,0,0
61371,0,0,0,0,0,0,0,0,1,0,0,0,0
61372,0,0,0,1,0,0,0,0,0,0,0,0,0
61373,0,0,0,0,0,0,1,0,0,0,0,0,0
61374,0,0,0,1,0,0,0,0,0,0,0,0,0
61375,0,0,0,0,0,0,1,0,0,0,0,0,0
61376,0,0,0,0,0,0,1,0,0,0,0,0,0
61377,0,0,0,0,0,0,1,0,0,0,0,0,0
61378,0,1,0,0,0,0,0,0,0,0,0,0,0
61379,0,0,0,0,0,0,1,0,0,0,0,0,0
61380,0,0,0,0,0,0,0,0,1,0,0,0,0
61384,0,0,0,0,0,0,1,0,0,0,0,0,0
61385,0,0,0,0,0,0,0,0,1,0,0,0,0
61386,0,0,0,1,0,0,0,0,0,0,0,0,0
61387,0,0,0,0,0,0,1,0,0,0,0,0,0
61388,0,0,0,0,0,0,1,0,0,0,0,0,0
61389,0,0,0,1,0,0,0,0,0,0,0,0,0
61390,0,0,0,1,0,0,0,0,0,0,0,0,0
61392,0,0,0,0,1,0,0,0,0,0,0,0,0
61393,0,0,0,0,0,0,0,0,1,0,0,0,0
61394,0,0,0,0,0,0,1,0,0,0,0,0,0
61395,0,0,0,0,0,0,1,0,0,0,0,0,0
61396,0,0,0,1,0,0,0,0,0,0,0,0,0
61397,0,0,0,0,1,0,0,0,0,0,0,0,0
61398,0,0,0,0,0,0,0,0,1,0,0,0,0
61399,0,0,0,0,1,0,0,0,0,0,0,0,0
61400,0,0,0,0,1,0,0,0,0,0,0,0,0
61401,0,0,0,0,0,0,1,0,0,0,0,0,0
61402,0,0,0,0,0,0,1,0,0,0,0,0,0
61404,0,0,0,0,0,0,1,0,0,0,0,0,0
61405,0,0,0,0,0,0,1,0,0,0,0,0,0
61406,0,0,0,1,0,0,0,0,0,0,0,0,0
61407,0,0,0,1,0,0,0,0,0,0,0,0,0
61409,0,0,0,0,0,0,0,0,0,1,0,0,0
61410,0,0,0,0,0,0,1,0,0,0,0,0,0
61411,0,0,0,0,0,0,1,0,0,0,0,0,0
61412,0,0,0,0,0,0,1,0,0,0,0,0,0
61414,0,0,0,0,0,0,0,0,1,0,0,0,0
61415,0,0,0,0,0,0,0,0,1,0,0,0,0
61416,0,0,0,1,0,0,0,0,0,0,0,0,0
61418,0,0,0,0,0,0,1,0,0,0,0,0,0
61419,0,0,0,0,0,0,0,0,1,0,0,0,0
61420,0,0,0,0,0,0,0,0,1,0,0,0,0
61421,0,0,0,1,0,0,0,0,0,0,0,0,0
61422,0,0,0,0,0,0,1,0,0,0,0,0,0
61423,0,0,0,0,0,0,0,0,1,0,0,0,0
61424,0,0,0,0,0,0,1,0,0,0,0,0,0
61425,0,1,0,0,0,0,0,0,0,0,0,0,0
61428,0,0,0,0,1,0,0,0,0,0,0,0,0
61430,0,0,0,0,1,0,0,0,0,0,0,0,0
61431,0,0,0,0,0,0,1,0,0,0,0,0,0
61432,0,0,0,0,0,0,1,0,0,0,0,0,0
61433,0,0,0,0,0,0,1,0,0,0,0,0,0
61435,0,0,0,0,0,0,0,0,1,0,0,0,0
61436,0,0,0,0,1,0,0,0,0,0,0,0,0
61437,0,0,0,0,1,0,0,0,0,0,0,0,0
61441,0,0,0,0,0,0,0,0,1,0,0,0,0
61444,0,0,0,0,1,0,0,0,0,0,0,0,0
61445,0,0,0,0,0,0,0,0,1,0,0,0,0
61446,0,0,0,0,0,0,0,0,1,0,0,0,0
61447,0,0,0,1,0,0,0,0,0,0,0,0,0
61448,0,0,0,0,0,0,0,0,1,0,0,0,0
61449,0,0,0,0,0,0,0,0,1,0,0,0,0
61450,0,0,0,0,0,0,1,0,0,0,0,0,0
61451,0,0,0,0,0,0,1,0,0,0,0,0,0
61453,0,0,0,0,0,0,1,0,0,0,0,0,0
61454,0,0,0,0,0,0,0,0,1,0,0,0,0
61455,0,0,0,0,0,0,1,0,0,0,0,0,0
61457,0,0,0,1,0,0,0,0,0,0,0,0,0
61458,0,0,0,0,0,0,0,0,1,0,0,0,0
61459,0,0,0,0,0,0,0,0,1,0,0,0,0
61460,0,0,0,0,0,0,1,0,0,0,0,0,0
61462,0,0,0,0,0,0,0,0,1,0,0,0,0
61463,0,0,0,0,0,0,0,0,1,0,0,0,0
61468,0,0,0,0,0,0,1,0,0,0,0,0,0
61469,0,0,0,0,0,0,0,0,1,0,0,0,0
61470,0,0,0,0,0,0,0,0,1,0,0,0,0
61471,0,0,0,0,0,0,0,0,1,0,0,0,0
61472,0,0,0,0,0,0,0,0,1,0,0,0,0
61473,0,0,0,0,0,0,0,0,1,0,0,0,0
61474,0,0,0,0,0,0,0,0,1,0,0,0,0
61476,0,0,0,0,0,0,1,0,0,0,0,0,0
61477,0,0,0,0,0,0,0,0,1,0,0,0,0
62387,0,1,0,0,0,0,0,0,0,0,0,0,0
62388,0,1,0,0,0,0,0,0,0,0,0,0,0
62389,0,0,0,0,0,1,0,0,0,0,0,0,0
62390,0,0,0,0,1,0,0,0,0,0,0,0,0
62391,0,0,0,1,0,0,0,0,0,0,0,0,0
62392,1,0,0,0,0,0,0,0,0,0,0,0,0
62393,0,0,0,0,0,0,1,0,0,0,0,0,0
62394,0,1,0,0,0,0,0,0,0,0,0,0,0
62395,0,1,0,0,0,0,0,0,0,0,0,0,0
62396,0,0,0,0,0,0,0,0,1,0,0,0,0
62397,0,1,0,0,0,0,0,0,0,0,0,0,0
62398,1,0,0,0,0,0,0,0,0,0,0,0,0
62399,0,1,0,0,0,0,0,0,0,0,0,0,0
62400,0,1,0,0,0,0,0,0,0,0,0,0,0
62401,0,0,0,1,0,0,0,0,0,0,0,0,0
62402,0,1,0,0,0,0,0,0,0,0,0,0,0
62403,0,0,0,0,1,0,0,0,0,0,0,0,0
62404,1,0,0,0,0,0,0,0,0,0,0,0,0
62405,1,0,0,0,0,0,0,0,0,0,0,0,0
62406,0,1,0,0,0,0,0,0,0,0,0,0,0
62407,0,0,0,0,0,0,1,0,0,0,0,0,0
62408,0,0,0,1,0,0,0,0,0,0,0,0,0
62409,0,1,0,0,0,0,0,0,0,0,0,0,0
62410,0,1,0,0,0,0,0,0,0,0,0,0,0
62411,0,0,0,0,0,1,0,0,0,0,0,0,0
62412,0,0,0,0,1,0,0,0,0,0,0,0,0
62413,1,0,0,0,0,0,0,0,0,0,0,0,0
62414,0,1,0,0,0,0,0,0,0,0,0,0,0
62415,0,1,0,0,0,0,0,0,0,0,0,0,0
62416,0,0,0,0,0,0,0,0,1,0,0,0,0
62417,0,0,0,0,1,0,0,0,0,0,0,0,0
62418,0,0,0,0,1,0,0,0,0,0,0,0,0
62419,0,0,0,0,0,0,0,0,1,0,0,0,0
62420,0,1,0,0,0,0,0,0,0,0,0,0,0
62421,0,1,0,0,0,0,0,0,0,0,0,0,0
62422,0,0,0,1,0,0,0,0,0,0,0,0,0
62423,0,1,0,0,0,0,0,0,0,0,0,0,0
62424,0,1,0,0,0,0,0,0,0,0,0,0,0
62425,0,0,0,0,0,1,0,0,0,0,0,0,0
62426,0,1,0,0,0,0,0,0,0,0,0,0,0
62427,0,1,0,0,0,0,0,0,0,0,0,0,0
62428,0,0,0,0,0,0,0,0,1,0,0,0,0
62429,0,1,0,0,0,0,0,0,0,0,0,0,0
62430,0,1,0,0,0,0,0,0,0,0,0,0,0
62431,0,0,0,0,1,0,0,0,0,0,0,0,0
62432,0,1,0,0,0,0,0,0,0,0,0,0,0
62433,0,0,0,0,0,0,1,0,0,0,0,0,0
62434,0,0,0,0,1,0,0,0,0,0,0,0,0
62435,0,0,0,1,0,0,0,0,0,0,0,0,0
62436,0,0,0,1,0,0,0,0,0,0,0,0,0
62437,0,0,0,0,1,0,0,0,0,0,0,0,0
62438,0,0,0,0,0,0,1,0,0,0,0,0,0
62440,0,0,0,0,1,0,0,0,0,0,0,0,0
62441,0,0,0,0,0,0,0,0,0,0,0,0,1
62442,0,0,0,0,1,0,0,0,0,0,0,0,0
62443,0,1,0,0,0,0,0,0,0,0,0,0,0
62444,0,0,0,1,0,0,0,0,0,0,0,0,0
62445,0,0,0,1,0,0,0,0,0,0,0,0,0
62447,0,0,0,1,0,0,0,0,0,0,0,0,0
62448,0,0,0,0,0,0,1,0,0,0,0,0,0
62449,0,0,0,1,0,0,0,0,0,0,0,0,0
62450,0,1,0,0,0,0,0,0,0,0,0,0,0
62451,0,0,0,0,1,0,0,0,0,0,0,0,0
62452,0,0,0,0,1,0,0,0,0,0,0,0,0
62453,0,0,0,1,0,0,0,0,0,0,0,0,0
62454,0,0,0,0,0,1,0,0,0,0,0,0,0
62455,0,0,0,0,0,0,1,0,0,0,0,0,0
62456,0,0,0,0,1,0,0,0,0,0,0,0,0
62457,0,0,0,0,1,0,0,0,0,0,0,0,0
62458,0,0,0,0,0,0,1,0,0,0,0,0,0
62459,0,0,0,0,1,0,0,0,0,0,0,0,0
62460,0,0,0,0,0,0,0,1,0,0,0,0,0
62461,0,0,0,1,0,0,0,0,0,0,0,0,0
62462,0,1,0,0,0,0,0,0,0,0,0,0,0
62463,0,0,0,0,0,1,0,0,0,0,0,0,0
62465,0,1,0,0,0,0,0,0,0,0,0,0,0
62468,0,0,0,1,0,0,0,0,0,0,0,0,0
62469,0,1,0,0,0,0,0,0,0,0,0,0,0
62470,0,0,0,0,1,0,0,0,0,0,0,0,0
62471,0,0,0,0,0,0,0,0,1,0,0,0,0
62472,0,0,0,0,0,0,1,0,0,0,0,0,0
62473,0,0,0,0,0,0,1,0,0,0,0,0,0
62474,0,0,0,0,1,0,0,0,0,0,0,0,0
62475,0,0,0,0,0,0,1,0,0,0,0,0,0
62476,0,0,0,1,0,0,0,0,0,0,0,0,0
62477,0,0,0,0,0,0,1,0,0,0,0,0,0
62478,0,0,0,0,1,0,0,0,0,0,0,0,0
62479,0,0,0,0,0,0,0,0,1,0,0,0,0
62481,0,0,0,0,1,0,0,0,0,0,0,0,0
62482,0,1,0,0,0,0,0,0,0,0,0,0,0
62483,0,1,0,0,0,0,0,0,0,0,0,0,0
62484,0,0,0,0,0,0,1,0,0,0,0,0,0
62485,0,0,0,0,0,0,1,0,0,0,0,0,0
62486,0,0,0,0,0,0,1,0,0,0,0,0,0
62487,0,0,0,0,0,0,1,0,0,0,0,0,0
62488,0,0,0,0,0,0,1,0,0,0,0,0,0
62489,0,0,0,1,0,0,0,0,0,0,0,0,0
62490,0,0,0,0,0,0,1,0,0,0,0,0,0
62491,0,0,0,0,1,0,0,0,0,0,0,0,0
62492,0,0,0,0,0,0,0,0,1,0,0,0,0
62493,0,1,0,0,0,0,0,0,0,0,0,0,0
62494,0,0,0,1,0,0,0,0,0,0,0,0,0
62495,0,0,0,0,0,0,1,0,0,0,0,0,0
62496,0,0,0,0,1,0,0,0,0,0,0,0,0
62497,0,0,0,1,0,0,0,0,0,0,0,0,0
62498,0,0,0,1,0,0,0,0,0,0,0,0,0
62499,0,0,0,1,0,0,0,0,0,0,0,0,0
62500,0,0,0,0,0,0,1,0,0,0,0,0,0
62501,0,0,0,1,0,0,0,0,0,0,0,0,0
62502,0,0,0,0,0,0,1,0,0,0,0,0,0
62503,0,0,0,0,0,0,1,0,0,0,0,0,0
62504,0,1,0,0,0,0,0,0,0,0,0,0,0
62505,0,0,0,0,0,0,0,1,0,0,0,0,0
62506,0,0,0,0,0,0,1,0,0,0,0,0,0
62507,0,0,0,0,0,0,1,0,0,0,0,0,0
62508,0,0,0,0,0,0,0,0,1,0,0,0,0
62511,0,0,0,1,0,0,0,0,0,0,0,0,0
62512,0,0,0,0,0,0,1,0,0,0,0,0,0
62515,0,0,0,0,1,0,0,0,0,0,0,0,0
62516,0,0,0,0,1,0,0,0,0,0,0,0,0
62517,0,0,0,1,0,0,0,0,0,0,0,0,0
62518,0,0,0,0,1,0,0,0,0,0,0,0,0
62519,0,0,0,0,0,0,1,0,0,0,0,0,0
62520,0,0,0,0,0,0,1,0,0,0,0,0,0
62521,0,0,0,1,0,0,0,0,0,0,0,0,0
62522,0,0,0,1,0,0,0,0,0,0,0,0,0
62524,0,0,0,0,0,0,1,0,0,0,0,0,0
62527,0,1,0,0,0,0,0,0,0,0,0,0,0
62528,0,0,0,0,1,0,0,0,0,0,0,0,0
62529,0,0,0,1,0,0,0,0,0,0,0,0,0
62530,0,1,0,0,0,0,0,0,0,0,0,0,0
62531,0,0,0,0,0,0,1,0,0,0,0,0,0
62532,0,0,0,0,1,0,0,0,0,0,0,0,0
62535,0,0,0,0,0,0,0,1,0,0,0,0,0
62536,0,1,0,0,0,0,0,0,0,0,0,0,0
62538,0,0,0,0,0,0,1,0,0,0,0,0,0
62541,0,0,0,1,0,0,0,0,0,0,0,0,0
62542,1,0,0,0,0,0,0,0,0,0,0,0,0
62544,0,0,0,0,0,0,1,0,0,0,0,0,0
62545,0,0,0,1,0,0,0,0,0,0,0,0,0
62546,0,0,0,0,1,0,0,0,0,0,0,0,0
62548,0,0,0,0,0,0,1,0,0,0,0,0,0
62549,0,0,0,0,0,0,1,0,0,0,0,0,0
62550,0,1,0,0,0,0,0,0,0,0,0,0,0
62551,0,0,0,0,0,0,0,0,1,0,0,0,0
62552,0,0,0,1,0,0,0,0,0,0,0,0,0
62553,0,1,0,0,0,0,0,0,0,0,0,0,0
62554,0,0,0,0,0,0,1,0,0,0,0,0,0
62555,0,0,0,0,0,0,0,1,0,0,0,0,0
62556,0,1,0,0,0,0,0,0,0,0,0,0,0
62559,0,0,0,1,0,0,0,0,0,0,0,0,0
62560,0,0,0,0,0,0,1,0,0,0,0,0,0
62561,0,0,0,0,0,0,1,0,0,0,0,0,0
62562,0,0,0,0,0,0,1,0,0,0,0,0,0
62565,0,0,0,0,0,0,0,0,1,0,0,0,0
62569,0,0,0,1,0,0,0,0,0,0,0,0,0
62570,0,0,0,0,0,0,0,0,1,0,0,0,0
62574,0,1,0,0,0,0,0,0,0,0,0,0,0
62578,0,0,0,0,1,0,0,0,0,0,0,0,0
62579,0,0,0,0,0,0,1,0,0,0,0,0,0
62580,0,1,0,0,0,0,0,0,0,0,0,0,0
62582,0,0,0,0,0,0,1,0,0,0,0,0,0
62583,0,0,0,0,1,0,0,0,0,0,0,0,0
62584,0,0,0,0,0,0,1,0,0,0,0,0,0
62585,0,0,0,0,0,0,0,0,1,0,0,0,0
62586,0,0,0,0,0,0,0,0,1,0,0,0,0
62587,0,0,0,0,0,0,0,0,1,0,0,0,0
61478,0,0,0,0,0,1,0,0,0,0,0,0,0
61479,0,1,0,0,0,0,0,0,0,0,0,0,0
61480,0,1,0,0,0,0,0,0,0,0,0,0,0
61481,0,0,0,0,0,1,0,0,0,0,0,0,0
61482,0,0,0,0,0,0,0,1,0,0,0,0,0
61483,0,1,0,0,0,0,0,0,0,0,0,0,0
61484,1,0,0,0,0,0,0,0,0,0,0,0,0
61485,0,0,0,1,0,0,0,0,0,0,0,0,0
61486,0,0,0,0,0,0,0,0,0,1,0,0,0
61487,0,1,0,0,0,0,0,0,0,0,0,0,0
61488,0,1,0,0,0,0,0,0,0,0,0,0,0
61489,0,0,0,0,0,0,0,0,1,0,0,0,0
61490,0,1,0,0,0,0,0,0,0,0,0,0,0
61491,0,1,0,0,0,0,0,0,0,0,0,0,0
61492,0,0,0,1,0,0,0,0,0,0,0,0,0
61493,0,1,0,0,0,0,0,0,0,0,0,0,0
61494,0,1,0,0,0,0,0,0,0,0,0,0,0
61495,0,1,0,0,0,0,0,0,0,0,0,0,0
61496,0,0,0,1,0,0,0,0,0,0,0,0,0
61497,0,0,0,1,0,0,0,0,0,0,0,0,0
61498,0,1,0,0,0,0,0,0,0,0,0,0,0
61499,0,1,0,0,0,0,0,0,0,0,0,0,0
61500,0,1,0,0,0,0,0,0,0,0,0,0,0
61501,0,0,0,0,0,0,0,0,1,0,0,0,0
61502,0,1,0,0,0,0,0,0,0,0,0,0,0
61503,0,1,0,0,0,0,0,0,0,0,0,0,0
61505,0,0,0,0,1,0,0,0,0,0,0,0,0
61506,0,1,0,0,0,0,0,0,0,0,0,0,0
61507,0,0,0,1,0,0,0,0,0,0,0,0,0
61508,0,0,0,1,0,0,0,0,0,0,0,0,0
61509,0,1,0,0,0,0,0,0,0,0,0,0,0
61510,0,0,0,0,0,1,0,0,0,0,0,0,0
61511,0,1,0,0,0,0,0,0,0,0,0,0,0
61512,0,0,0,1,0,0,0,0,0,0,0,0,0
61513,0,0,0,1,0,0,0,0,0,0,0,0,0
61514,0,0,0,1,0,0,0,0,0,0,0,0,0
61516,0,0,0,1,0,0,0,0,0,0,0,0,0
61517,0,1,0,0,0,0,0,0,0,0,0,0,0
61518,0,0,0,1,0,0,0,0,0,0,0,0,0
61519,0,1,0,0,0,0,0,0,0,0,0,0,0
61520,0,1,0,0,0,0,0,0,0,0,0,0,0
61521,0,1,0,0,0,0,0,0,0,0,0,0,0
61522,0,1,0,0,0,0,0,0,0,0,0,0,0
61523,0,0,0,0,1,0,0,0,0,0,0,0,0
61524,0,0,0,0,0,1,0,0,0,0,0,0,0
61525,0,0,0,0,0,0,1,0,0,0,0,0,0
61526,0,1,0,0,0,0,0,0,0,0,0,0,0
61528,0,0,0,1,0,0,0,0,0,0,0,0,0
61530,0,1,0,0,0,0,0,0,0,0,0,0,0
61531,0,1,0,0,0,0,0,0,0,0,0,0,0
61532,0,1,0,0,0,0,0,0,0,0,0,0,0
61533,0,0,0,1,0,0,0,0,0,0,0,0,0
61534,0,0,0,1,0,0,0,0,0,0,0,0,0
61535,0,0,0,1,0,0,0,0,0,0,0,0,0
61537,0,0,0,1,0,0,0,0,0,0,0,0,0
61538,0,0,0,1,0,0,0,0,0,0,0,0,0
61539,0,1,0,0,0,0,0,0,0,0,0,0,0
61540,0,1,0,0,0,0,0,0,0,0,0,0,0
61541,0,0,0,0,0,0,1,0,0,0,0,0,0
61542,0,0,0,1,0,0,0,0,0,0,0,0,0
61543,0,0,0,0,0,0,0,0,0,1,0,0,0
61544,0,0,0,0,1,0,0,0,0,0,0,0,0
61545,0,1,0,0,0,0,0,0,0,0,0,0,0
61546,0,0,0,1,0,0,0,0,0,0,0,0,0
61548,0,0,0,1,0,0,0,0,0,0,0,0,0
61549,0,1,0,0,0,0,0,0,0,0,0,0,0
61550,0,0,0,1,0,0,0,0,0,0,0,0,0
61551,0,0,0,0,0,0,0,0,1,0,0,0,0
61552,0,0,0,1,0,0,0,0,0,0,0,0,0
61554,0,0,0,1,0,0,0,0,0,0,0,0,0
61556,0,0,0,0,0,1,0,0,0,0,0,0,0
61557,0,1,0,0,0,0,0,0,0,0,0,0,0
61558,0,0,0,1,0,0,0,0,0,0,0,0,0
61559,0,0,0,0,0,0,1,0,0,0,0,0,0
61560,0,0,0,0,0,0,1,0,0,0,0,0,0
61561,0,0,0,1,0,0,0,0,0,0,0,0,0
61564,0,0,0,0,1,0,0,0,0,0,0,0,0
61565,0,0,0,1,0,0,0,0,0,0,0,0,0
61566,0,0,0,1,0,0,0,0,0,0,0,0,0
61569,0,0,0,0,0,0,0,0,1,0,0,0,0
