id,parent folder,BAS,NGB,EBO,FGC,MON,LYT,NIF,MYB,PMO,ART,HAC,PEB,KSC,OTH,LYI,MMZ,ABE,BLA,PLM,NGS,EOS
LYT_13732,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13504,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13509,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13647,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13763,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13249,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13224,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13328,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13881,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13296,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13050,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13159,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13660,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13828,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13521,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13322,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13796,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13569,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13962,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13153,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13426,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13666,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13145,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_14000,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13276,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13359,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13821,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13030,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13884,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13367,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13061,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13612,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13357,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13462,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13392,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13263,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13373,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13116,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13290,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13476,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13083,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13013,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13824,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13640,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13327,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13745,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13123,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13577,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13863,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13871,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13775,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13366,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13191,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13259,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13850,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13408,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13414,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13629,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13111,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13151,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13315,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13032,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13396,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13843,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13216,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13468,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13452,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13369,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13730,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13889,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13755,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13120,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13072,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13306,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13130,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13205,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13849,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13974,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13096,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13951,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13417,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13981,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13511,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13009,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13288,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13721,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13385,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13238,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13339,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13785,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13865,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13133,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13787,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13954,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13430,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13623,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13677,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13925,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13762,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13538,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13868,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13155,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13791,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13344,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13542,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13712,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13180,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13833,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13727,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13923,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13845,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13662,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13001,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13650,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13400,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13029,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13553,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13395,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13632,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13416,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13065,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13816,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13037,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13651,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13559,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13167,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13422,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13214,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13970,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13163,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13802,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13764,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13302,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13719,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13501,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13942,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13023,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13944,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13221,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13239,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13519,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13611,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13707,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13217,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13933,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13042,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13854,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13518,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13992,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13184,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13431,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13574,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13035,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13545,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13156,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13566,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13316,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13774,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13546,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13418,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13090,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13903,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13169,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13110,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13493,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13836,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13610,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13761,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13244,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13087,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13867,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13603,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13270,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13178,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13904,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13262,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13966,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13860,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13522,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13265,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13690,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13490,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13049,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13931,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13502,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13765,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13131,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13555,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13233,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13187,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13193,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13069,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13653,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13788,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13614,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13251,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13277,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13129,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13008,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13740,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13254,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13494,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13742,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13609,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13637,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13814,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13516,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13310,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13175,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13570,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13258,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13394,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13886,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13461,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13825,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13448,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13528,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13046,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13209,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13044,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13517,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13497,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13352,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13248,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13969,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13815,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13508,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13659,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13976,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13194,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13602,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13875,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13795,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13024,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYT_13926,LYT/13001-14000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
