id,segmentationSetId,wsi,segmentationQuality,{'Promyelocyte'},{'Myelocyte'},{'Monoblast'},{'Lymphocyte'},{'Metamyelocyte'},{'Myeloblast'},{'Erythroblast'},{'Lymphoblast'},{'Granulocyte'},{'Plasma cell'},"{'Promyelocyte', 'Erythroblast'}",{'erythrocyte'},{'Monocyte'},{'Megakaryozyt'}
61160,1,1303,{'Good'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
61162,1,1303,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
61163,1,1303,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61164,1,1303,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61165,1,1303,{'Good'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
61167,1,1303,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61168,1,1303,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61169,1,1303,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61170,1,1303,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61172,1,1303,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61173,1,1303,{'Good'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
61175,1,1303,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61177,1,1303,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61178,1,1303,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61179,1,1303,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61180,1,1303,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61181,1,1303,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61182,1,1303,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61183,1,1303,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61184,1,1303,{'Mediocre'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
61185,1,1303,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61186,1,1303,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61187,1,1303,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61188,1,1303,{'Good'},0,0,0,0,1,0,0,0,0,0,0,0,0,0
61189,1,1303,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61190,1,1303,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61191,1,1303,{'Mediocre'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
61193,1,1303,{'Mediocre'},0,0,0,0,1,0,0,0,0,0,0,0,0,0
61194,1,1303,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61197,1,1303,{'Mediocre'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61198,1,1303,{'Good'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
61199,1,1303,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61200,1,1303,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
61201,1,1303,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61204,1,1303,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61205,1,1303,{'Good'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
61206,1,1303,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61209,1,1303,{'Mediocre'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
61210,1,1303,{'Mediocre'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
61213,1,1303,{'Good'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
61217,1,1303,{'Good'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
61218,1,1303,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61219,1,1303,{'Mediocre'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61220,1,1304,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
61221,1,1304,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
61222,1,1304,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
61223,1,1304,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
61224,1,1304,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
61225,1,1304,{'Good'},1,0,0,0,0,0,0,0,0,0,0,0,0,0
61226,1,1304,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
61227,1,1304,{'Good'},1,0,0,0,0,0,0,0,0,0,0,0,0,0
61228,1,1304,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
61229,1,1304,{'Good'},0,0,1,0,0,0,0,0,0,0,0,0,0,0
61230,1,1304,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
61231,1,1304,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
61232,1,1304,{'Good'},0,0,0,0,0,0,0,1,0,0,0,0,0,0
61233,1,1304,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
61234,1,1304,{'Good'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
61235,1,1304,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
61236,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61238,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61239,1,1304,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
61240,1,1304,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61241,1,1304,{'Good'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
61242,1,1304,{'Good'},0,0,0,0,1,0,0,0,0,0,0,0,0,0
61243,1,1304,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
61244,1,1304,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
61245,1,1304,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61246,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61247,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61248,1,1304,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
61249,1,1304,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61250,1,1304,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
61251,1,1304,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61252,1,1304,{'Good'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
61253,1,1304,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
61254,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61255,1,1304,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61256,1,1304,{'Good'},0,0,1,0,0,0,0,0,0,0,0,0,0,0
61257,1,1304,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61258,1,1304,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
61259,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61260,1,1304,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
61261,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61263,1,1304,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
61264,1,1304,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61265,1,1304,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61266,1,1304,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61267,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61268,1,1304,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61269,1,1304,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
61271,1,1304,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
61272,1,1304,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
61273,1,1304,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
61274,1,1304,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
61278,1,1304,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
61279,1,1304,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
61280,1,1304,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
61281,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61282,1,1304,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
61283,1,1304,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61284,1,1304,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61285,1,1304,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61286,1,1304,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61288,1,1304,{'Good'},0,0,0,0,1,0,0,0,0,0,0,0,0,0
61289,1,1304,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
61290,1,1304,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61291,1,1304,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61292,1,1304,{'Good'},0,0,0,0,1,0,0,0,0,0,0,0,0,0
61293,1,1304,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61294,1,1304,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61295,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61296,1,1304,{'Good'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
61297,1,1304,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61298,1,1304,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61299,1,1304,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61300,1,1304,{'Good'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
61301,1,1304,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
61426,1,1304,{'Good'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
61334,1,1304,{'Good'},0,0,0,0,1,0,0,0,0,0,0,0,0,0
61316,1,1304,{'Good'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
61315,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61313,1,1304,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61312,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61311,1,1304,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
61310,1,1304,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61309,1,1304,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61308,1,1304,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
61307,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61306,1,1304,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
61305,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61304,1,1304,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61303,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61302,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61317,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61318,1,1304,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61319,1,1304,{'Good'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
61320,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61321,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61322,1,1304,{'Good'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
61323,1,1304,{'Good'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
61324,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61325,1,1304,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61326,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61327,1,1304,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61328,1,1304,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61329,1,1304,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61330,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61331,1,1304,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61332,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61333,1,1304,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61335,1,1304,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61336,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61337,1,1304,{'Good'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
61338,1,1304,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61340,1,1304,{'Good'},0,0,0,0,1,0,0,0,0,0,0,0,0,0
61342,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61343,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61344,1,1304,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61345,1,1304,{'Good'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
61347,1,1304,{'Good'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
61348,1,1304,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61349,1,1304,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61351,1,1304,{'Good'},0,0,0,0,0,0,0,0,0,1,0,0,0,0
61352,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61353,1,1304,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
61355,1,1304,{'Good'},0,0,0,0,0,0,0,0,0,1,0,0,0,0
61357,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61360,1,1304,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61361,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61362,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61363,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61364,1,1304,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61365,1,1304,{'Good'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
61366,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61367,1,1304,{'Good'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
61368,1,1304,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
61369,1,1304,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61371,1,1304,{'Good'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
61372,1,1304,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61373,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61374,1,1304,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61375,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61376,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61377,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61378,1,1304,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
61379,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61380,1,1304,{'Good'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
61384,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61385,1,1304,{'Good'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
61386,1,1304,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61387,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61388,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61389,1,1304,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61390,1,1304,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61392,1,1304,{'Good'},0,0,0,0,1,0,0,0,0,0,0,0,0,0
61393,1,1304,{'Good'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
61394,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61395,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61396,1,1304,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61397,1,1304,{'Good'},0,0,0,0,1,0,0,0,0,0,0,0,0,0
61398,1,1304,{'Good'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
61399,1,1304,{'Good'},0,0,0,0,1,0,0,0,0,0,0,0,0,0
61400,1,1304,{'Good'},0,0,0,0,1,0,0,0,0,0,0,0,0,0
61401,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61402,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61404,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61405,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61406,1,1304,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61407,1,1304,{'Mediocre'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61409,1,1304,{'Good'},0,0,0,0,0,0,0,0,0,1,0,0,0,0
61410,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61411,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61412,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61414,1,1304,{'Good'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
61415,1,1304,{'Good'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
61416,1,1304,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61418,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61419,1,1304,{'Good'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
61420,1,1304,{'Good'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
61421,1,1304,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61422,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61423,1,1304,{'Good'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
61424,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61425,1,1304,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
61428,1,1304,{'Good'},0,0,0,0,1,0,0,0,0,0,0,0,0,0
61430,1,1304,{'Good'},0,0,0,0,1,0,0,0,0,0,0,0,0,0
61431,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61432,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61433,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61435,1,1304,{'Good'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
61436,1,1304,{'Good'},0,0,0,0,1,0,0,0,0,0,0,0,0,0
61437,1,1304,{'Good'},0,0,0,0,1,0,0,0,0,0,0,0,0,0
61441,1,1304,{'Good'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
61444,1,1304,{'Good'},0,0,0,0,1,0,0,0,0,0,0,0,0,0
61445,1,1304,{'Good'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
61446,1,1304,{'Good'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
61447,1,1304,{'Mediocre'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61448,1,1304,{'Good'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
61449,1,1304,{'Good'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
61450,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61451,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61453,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61454,1,1304,{'Good'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
61455,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61457,1,1304,{'Mediocre'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
61458,1,1304,{'Good'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
61459,1,1304,{'Good'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
61460,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61462,1,1304,{'Good'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
61463,1,1304,{'Good'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
61468,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61469,1,1304,{'Mediocre'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
61470,1,1304,{'Mediocre'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
61471,1,1304,{'Good'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
61472,1,1304,{'Good'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
61473,1,1304,{'Good'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
61474,1,1304,{'Good'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
61476,1,1304,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
61477,1,1304,{'Good'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
62387,1,1305,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
62388,1,1305,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
62389,1,1305,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
62390,1,1305,{'Good'},0,0,0,0,1,0,0,0,0,0,0,0,0,0
62391,1,1305,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
62392,1,1305,{'Good'},1,0,0,0,0,0,0,0,0,0,0,0,0,0
62393,1,1305,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
62394,1,1305,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
62395,1,1305,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
62396,1,1305,{'Good'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
62397,1,1305,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
62398,1,1305,{'Good'},1,0,0,0,0,0,0,0,0,0,0,0,0,0
62399,1,1305,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
62400,1,1305,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
62401,1,1305,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
62402,1,1305,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
62403,1,1305,{'Good'},0,0,0,0,1,0,0,0,0,0,0,0,0,0
62404,1,1305,{'Good'},1,0,0,0,0,0,0,0,0,0,0,0,0,0
62405,1,1305,{'Good'},1,0,0,0,0,0,0,0,0,0,0,0,0,0
62406,1,1305,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
62407,1,1305,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
62408,1,1305,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
62409,1,1305,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
62410,1,1305,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
62411,1,1305,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
62412,1,1305,{'Good'},0,0,0,0,1,0,0,0,0,0,0,0,0,0
62413,1,1305,{'Good'},1,0,0,0,0,0,0,0,0,0,0,0,0,0
62414,1,1305,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
62415,1,1305,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
62416,1,1305,{'Good'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
62417,1,1305,{'Good'},0,0,0,0,1,0,0,0,0,0,0,0,0,0
62418,1,1305,{'Good'},0,0,0,0,1,0,0,0,0,0,0,0,0,0
62419,1,1305,{'Good'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
62420,1,1305,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
62421,1,1305,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
62422,1,1305,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
62423,1,1305,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
62424,1,1305,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
62425,1,1305,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
62426,1,1305,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
62427,1,1305,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
62428,1,1305,{'Good'},0,0,0,0,0,0,0,0,1,0,0,0,0,0
62429,1,1305,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
62430,1,1305,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
62431,1,1305,{'Good'},0,0,0,0,1,0,0,0,0,0,0,0,0,0
62432,1,1305,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
62433,1,1305,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
62434,1,1305,{'Good'},0,0,0,0,1,0,0,0,0,0,0,0,0,0
62435,1,1305,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
62436,1,1305,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
62437,1,1305,{'Good'},0,0,0,0,1,0,0,0,0,0,0,0,0,0
62438,1,1305,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
62440,1,1305,{'Good'},0,0,0,0,1,0,0,0,0,0,0,0,0,0
62441,1,1305,{'Good'},0,0,0,0,0,0,0,0,0,0,0,0,0,1
62442,1,1305,{'Good'},0,0,0,0,1,0,0,0,0,0,0,0,0,0
62443,1,1305,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
62444,1,1305,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
62445,1,1305,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
62447,1,1305,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
62448,1,1305,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
62449,1,1305,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
62450,1,1305,{'Good'},0,1,0,0,0,0,0,0,0,0,0,0,0,0
62451,1,1305,{'Good'},0,0,0,0,1,0,0,0,0,0,0,0,0,0
62452,1,1305,{'Good'},0,0,0,0,1,0,0,0,0,0,0,0,0,0
62453,1,1305,{'Good'},0,0,0,1,0,0,0,0,0,0,0,0,0,0
62454,1,1305,{'Good'},0,0,0,0,0,1,0,0,0,0,0,0,0,0
62455,1,1305,{'Good'},0,0,0,0,0,0,1,0,0,0,0,0,0,0
62456,1,1305,{'Good'},0,0,0,0,1,0,0,0,0,0,0,0,0,0
